"A-1 NUMBER OF VILLAGES, TOWNS, HOUSEHOLDS, POPULATION AND AREA",,,,,,,,,,,,,,
"State  Code","District Code","Sub District Code","India/ State/ Union Territory/ District/ Sub-district",Name,"Total/
Rural/
Urban","Number of villages",,"Number of towns","Number of households",Population,,,"Area
 (In sq. km)","Population per sq. km."
,,,,,,Inhabited,Uninhabited,,,Persons,Males,Females,,
02,025,00000,DISTRICT,"Lahul & Spiti",Total,280,241,0,6674,31564,16588,14976,13841.000106717893,2
02,025,00000,DISTRICT,"Lahul & Spiti",Rural,280,241,0,6674,31564,16588,14976,13841.000106717893,2
02,025,00000,DISTRICT,"Lahul & Spiti",Urban,0,0,0,0,0,0,0,0,0
02,025,00114,SUB-DISTRICT,Udaipur,Total,66,84,0,1869,8889,4482,4407,1798.5447073717748,5
02,025,00114,SUB-DISTRICT,Udaipur,Rural,66,84,0,1869,8889,4482,4407,1798.5447073717748,5
02,025,00114,SUB-DISTRICT,Udaipur,Urban,0,0,0,0,0,0,0,0,0
02,025,00115,SUB-DISTRICT,Lahul,Total,132,8,0,2222,10218,5415,4803,4923.7826889556018,2
02,025,00115,SUB-DISTRICT,Lahul,Rural,132,8,0,2222,10218,5415,4803,4923.7826889556018,2
02,025,00115,SUB-DISTRICT,Lahul,Urban,0,0,0,0,0,0,0,0,0
02,025,00116,SUB-DISTRICT,Spiti,Total,82,149,0,2583,12457,6691,5766,7118.6785267905161,2
02,025,00116,SUB-DISTRICT,Spiti,Rural,82,149,0,2583,12457,6691,5766,7118.6785267905161,2
02,025,00116,SUB-DISTRICT,Spiti,Urban,0,0,0,0,0,0,0,0,0
02,026,00000,DISTRICT,Kullu,Total,314,12,5,94807,437903,225452,212451,5503.0001970404956,80
02,026,00000,DISTRICT,Kullu,Rural,314,12,0,84358,396512,203269,193243,5485.8701970404954,72
02,026,00000,DISTRICT,Kullu,Urban,0,0,5,10449,41391,22183,19208,17.13,2416
02,026,00117,SUB-DISTRICT,Manali,Total,70,5,1,12450,51661,27710,23951,751.73216050819076,69
02,026,00117,SUB-DISTRICT,Manali,Rural,70,5,0,10173,43565,22993,20572,748.73216050819076,58
02,026,00117,SUB-DISTRICT,Manali,Urban,0,0,1,2277,8096,4717,3379,3,2699
02,026,00118,SUB-DISTRICT,Kullu,Total,156,7,3,44056,206716,106128,100588,2809.0409314870026,74
02,026,00118,SUB-DISTRICT,Kullu,Rural,156,7,0,36284,174835,89410,85425,2797.1409314870025,63
02,026,00118,SUB-DISTRICT,Kullu,Urban,0,0,3,7772,31881,16718,15163,11.9,2679
02,026,00119,SUB-DISTRICT,Sainj,Total,14,0,0,5310,25908,13342,12566,272.01769144158777,95
02,026,00119,SUB-DISTRICT,Sainj,Rural,14,0,0,5310,25908,13342,12566,272.01769144158777,95
02,026,00119,SUB-DISTRICT,Sainj,Urban,0,0,0,0,0,0,0,0,0
02,026,00120,SUB-DISTRICT,Banjar,Total,31,0,1,8642,43612,22193,21419,956.63948468254273,46
02,026,00120,SUB-DISTRICT,Banjar,Rural,31,0,0,8242,42198,21445,20753,954.40948468254271,44
02,026,00120,SUB-DISTRICT,Banjar,Urban,0,0,1,400,1414,748,666,2.23,634
02,026,00121,SUB-DISTRICT,Ani,Total,17,0,0,12292,56917,29077,27840,300.30050152010608,190
02,026,00121,SUB-DISTRICT,Ani,Rural,17,0,0,12292,56917,29077,27840,300.30050152010608,190
02,026,00121,SUB-DISTRICT,Ani,Urban,0,0,0,0,0,0,0,0,0
02,026,00122,SUB-DISTRICT,Nermand,Total,26,0,0,12057,53089,27002,26087,413.27847516106607,128
02,026,00122,SUB-DISTRICT,Nermand,Rural,26,0,0,12057,53089,27002,26087,413.27847516106607,128
02,026,00122,SUB-DISTRICT,Nermand,Urban,0,0,0,0,0,0,0,0,0
02,027,00000,DISTRICT,Mandi,Total,2850,488,5,219145,999777,498065,501712,3950.0003271474102,253
02,027,00000,DISTRICT,Mandi,Rural,2850,488,0,203747,937140,466050,471090,3922.2603271474104,239
02,027,00000,DISTRICT,Mandi,Urban,0,0,5,15398,62637,32015,30622,27.74,2258
02,027,00123,SUB-DISTRICT,Padhar,Total,193,39,0,10432,49357,24963,24394,409.48232410801182,121
02,027,00123,SUB-DISTRICT,Padhar,Rural,193,39,0,10432,49357,24963,24394,409.48232410801182,121
02,027,00123,SUB-DISTRICT,Padhar,Urban,0,0,0,0,0,0,0,0,0
02,027,00124,SUB-DISTRICT,Jogindarnagar,Total,208,11,1,19597,84470,41245,43225,277.50303691048475,304
02,027,00124,SUB-DISTRICT,Jogindarnagar,Rural,208,11,0,18324,79135,38538,40597,273.25303691048475,290
02,027,00124,SUB-DISTRICT,Jogindarnagar,Urban,0,0,1,1273,5335,2707,2628,4.25,1255
02,027,00125,SUB-DISTRICT,"Lad Bharol",Total,146,1,0,6438,25832,11649,14183,84.854779879689616,304
02,027,00125,SUB-DISTRICT,"Lad Bharol",Rural,146,1,0,6438,25832,11649,14183,84.854779879689616,304
02,027,00125,SUB-DISTRICT,"Lad Bharol",Urban,0,0,0,0,0,0,0,0,0
02,027,00126,SUB-DISTRICT,Sandhol,Total,57,2,0,4199,16925,8067,8858,59.421857058262347,285
02,027,00126,SUB-DISTRICT,Sandhol,Rural,57,2,0,4199,16925,8067,8858,59.421857058262347,285
02,027,00126,SUB-DISTRICT,Sandhol,Urban,0,0,0,0,0,0,0,0,0
02,027,00127,SUB-DISTRICT,Dharmpur,Total,95,4,0,8292,34777,16550,18227,115.3374872163038,302
02,027,00127,SUB-DISTRICT,Dharmpur,Rural,95,4,0,8292,34777,16550,18227,115.3374872163038,302
02,027,00127,SUB-DISTRICT,Dharmpur,Urban,0,0,0,0,0,0,0,0,0
02,027,00128,SUB-DISTRICT,Kotli,Total,64,2,0,5775,25860,12464,13396,89.137896705323868,290
02,027,00128,SUB-DISTRICT,Kotli,Rural,64,2,0,5775,25860,12464,13396,89.137896705323868,290
02,027,00128,SUB-DISTRICT,Kotli,Urban,0,0,0,0,0,0,0,0,0
02,027,00129,SUB-DISTRICT,Sarkaghat,Total,179,1,1,15828,64269,31222,33047,146.40286199697803,439
02,027,00129,SUB-DISTRICT,Sarkaghat,Rural,179,1,0,14644,59554,28700,30854,143.45286199697804,415
02,027,00129,SUB-DISTRICT,Sarkaghat,Urban,0,0,1,1184,4715,2522,2193,2.95,1598
02,027,00130,SUB-DISTRICT,Bhadrota,Total,93,1,0,4934,21542,10705,10837,88.330340072328383,244
02,027,00130,SUB-DISTRICT,Bhadrota,Rural,93,1,0,4934,21542,10705,10837,88.330340072328383,244
02,027,00130,SUB-DISTRICT,Bhadrota,Urban,0,0,0,0,0,0,0,0,0
02,027,00131,SUB-DISTRICT,Baldwara,Total,134,5,0,10107,43811,21444,22367,94.647681834242391,463
02,027,00131,SUB-DISTRICT,Baldwara,Rural,134,5,0,10107,43811,21444,22367,94.647681834242391,463
02,027,00131,SUB-DISTRICT,Baldwara,Urban,0,0,0,0,0,0,0,0,0
02,027,00132,SUB-DISTRICT,Sundarnagar,Total,160,20,1,24005,111351,56437,54914,244.51588178799847,455
02,027,00132,SUB-DISTRICT,Sundarnagar,Rural,160,20,0,18155,87007,43976,43031,232.20588178799846,375
02,027,00132,SUB-DISTRICT,Sundarnagar,Urban,0,0,1,5850,24344,12461,11883,12.31,1978
02,027,00133,SUB-DISTRICT,Mandi,Total,368,36,2,47425,216051,108763,107288,591.27456665474108,365
02,027,00133,SUB-DISTRICT,Mandi,Rural,368,36,0,40334,187808,94438,93370,583.04456665474106,322
02,027,00133,SUB-DISTRICT,Mandi,Urban,0,0,2,7091,28243,14325,13918,8.23,3432
02,027,00134,SUB-DISTRICT,Aut,Total,60,28,0,6032,30893,15641,15252,150.66553435089085,205
02,027,00134,SUB-DISTRICT,Aut,Rural,60,28,0,6032,30893,15641,15252,150.66553435089085,205
02,027,00134,SUB-DISTRICT,Aut,Urban,0,0,0,0,0,0,0,0,0
02,027,00135,SUB-DISTRICT,"Bali Chowki",Total,97,59,0,7220,37913,19389,18524,192.1167007660386,197
02,027,00135,SUB-DISTRICT,"Bali Chowki",Rural,97,59,0,7220,37913,19389,18524,192.1167007660386,197
02,027,00135,SUB-DISTRICT,"Bali Chowki",Urban,0,0,0,0,0,0,0,0,0
02,027,00136,SUB-DISTRICT,Thunag,Total,172,86,0,10872,50308,25461,24847,313.56708502704237,160
02,027,00136,SUB-DISTRICT,Thunag,Rural,172,86,0,10872,50308,25461,24847,313.56708502704237,160
02,027,00136,SUB-DISTRICT,Thunag,Urban,0,0,0,0,0,0,0,0,0
02,027,00137,SUB-DISTRICT,Chachyot,Total,156,53,0,12416,57723,28892,28831,242.34876778552962,238
02,027,00137,SUB-DISTRICT,Chachyot,Rural,156,53,0,12416,57723,28892,28831,242.34876778552962,238
02,027,00137,SUB-DISTRICT,Chachyot,Urban,0,0,0,0,0,0,0,0,0
02,027,00138,SUB-DISTRICT,Nihri,Total,204,70,0,6908,35569,18051,17518,326.88665835353743,109
02,027,00138,SUB-DISTRICT,Nihri,Rural,204,70,0,6908,35569,18051,17518,326.88665835353743,109
02,027,00138,SUB-DISTRICT,Nihri,Urban,0,0,0,0,0,0,0,0,0
02,027,00139,SUB-DISTRICT,Karsog,Total,464,70,0,18665,93126,47122,46004,523.52158737000639,178
02,027,00139,SUB-DISTRICT,Karsog,Rural,464,70,0,18665,93126,47122,46004,523.52158737000639,178
02,027,00139,SUB-DISTRICT,Karsog,Urban,0,0,0,0,0,0,0,0,0
02,028,00000,DISTRICT,Hamirpur,Total,1671,54,4,105519,454768,217070,237698,1117.9999082432439,407
02,028,00000,DISTRICT,Hamirpur,Rural,1671,54,0,98115,423338,200748,222590,1106.389908243244,383
02,028,00000,DISTRICT,Hamirpur,Urban,0,0,4,7404,31430,16322,15108,11.61,2707
02,028,00140,SUB-DISTRICT,"Tira Sujanpur",Total,195,10,1,10693,46007,21624,24383,183.91157195407592,250
02,028,00140,SUB-DISTRICT,"Tira Sujanpur",Rural,195,10,0,8924,38064,17362,20702,180.88157195407592,210
02,028,00140,SUB-DISTRICT,"Tira Sujanpur",Urban,0,0,1,1769,7943,4262,3681,3.03,2621
02,028,00141,SUB-DISTRICT,Nadaun,Total,359,12,1,18065,81089,39445,41644,182.27361751418434,445
02,028,00141,SUB-DISTRICT,Nadaun,Rural,359,12,0,17080,76659,37179,39480,179.99361751418434,426
02,028,00141,SUB-DISTRICT,Nadaun,Urban,0,0,1,985,4430,2266,2164,2.2799999999999998,1943
02,028,00142,SUB-DISTRICT,Galore,Total,109,2,0,6043,26957,12716,14241,78.181612859074747,345
02,028,00142,SUB-DISTRICT,Galore,Rural,109,2,0,6043,26957,12716,14241,78.181612859074747,345
02,028,00142,SUB-DISTRICT,Galore,Urban,0,0,0,0,0,0,0,0,0
02,028,00143,SUB-DISTRICT,Hamirpur,Total,374,4,1,27322,116948,56855,60093,229.77429627103999,509
02,028,00143,SUB-DISTRICT,Hamirpur,Rural,374,4,0,22972,99344,47799,51545,224.53429627103998,442
02,028,00143,SUB-DISTRICT,Hamirpur,Urban,0,0,1,4350,17604,9056,8548,5.24,3360
02,028,00144,SUB-DISTRICT,Barsar,Total,233,16,1,12450,55556,26655,28901,167.89033008888643,331
02,028,00144,SUB-DISTRICT,Barsar,Rural,233,16,0,12150,54103,25917,28186,166.83033008888643,324
02,028,00144,SUB-DISTRICT,Barsar,Urban,0,0,1,300,1453,738,715,1.06,1371
02,028,00145,SUB-DISTRICT,Dhatwal,Total,128,4,0,8628,37621,17579,20042,119.34545537659989,315
02,028,00145,SUB-DISTRICT,Dhatwal,Rural,128,4,0,8628,37621,17579,20042,119.34545537659989,315
02,028,00145,SUB-DISTRICT,Dhatwal,Urban,0,0,0,0,0,0,0,0,0
02,028,00146,SUB-DISTRICT,Bhoranj,Total,273,6,0,22318,90590,42196,48394,156.61915609938254,578
02,028,00146,SUB-DISTRICT,Bhoranj,Rural,273,6,0,22318,90590,42196,48394,156.61915609938254,578
02,028,00146,SUB-DISTRICT,Bhoranj,Urban,0,0,0,0,0,0,0,0,0
02,029,00000,DISTRICT,Una,Total,790,58,5,110332,521173,263692,257481,1539.9999053468234,338
02,029,00000,DISTRICT,Una,Rural,790,58,0,100502,476260,240254,236006,1519.5099053468234,313
02,029,00000,DISTRICT,Una,Urban,0,0,5,9830,44913,23438,21475,20.49,2192
02,029,00147,SUB-DISTRICT,Bharwain,Total,46,2,0,4044,17847,8997,8850,80.610585153124759,221
02,029,00147,SUB-DISTRICT,Bharwain,Rural,46,2,0,4044,17847,8997,8850,80.610585153124759,221
02,029,00147,SUB-DISTRICT,Bharwain,Urban,0,0,0,0,0,0,0,0,0
02,029,00148,SUB-DISTRICT,Amb,Total,241,11,2,36710,168793,84985,83808,508.54079335741932,332
02,029,00148,SUB-DISTRICT,Amb,Rural,241,11,0,35019,161183,81129,80054,499.65079335741933,323
